;;;Date_deces_Cim10#Annee;Cause_deces#Causes_de_deces_alphabetique;Lieu_domicile#commune;Nb_deces_standardises
;;;2020;Maladies vasculaires cérébrales;Bretagne;154,80
;;;2020;Sida;Bretagne;0,73
;;;2020;Alzheimer;Centre-Val de Loire;135,20
;;;2020;Asthme;Centre-Val de Loire;3,25
;;;2020;Cancer de la prostate;Centre-Val de Loire;52,10
;;;2020;Cancer de la trachée, des bronches et du poumon;Centre-Val de Loire;147,90
;;;2020;Cancer du côlon-rectum;Centre-Val de Loire;80,34
;;;2020;Cancer du sein;Centre-Val de Loire;55,12
;;;2020;Cardiopathies ischémiques;Centre-Val de Loire;162,62
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Centre-Val de Loire;162,00
;;;2020;Diabète;Centre-Val de Loire;209,68
;;;2020;Maladie chronique du foie;Centre-Val de Loire;55,63
;;;2020;Maladie de Parkinson;Centre-Val de Loire;46,11
;;;2020;Maladie hypertensive;Centre-Val de Loire;279,66
;;;2020;Maladies vasculaires cérébrales;Centre-Val de Loire;139,64
;;;2020;Sida;Centre-Val de Loire;0,36
;;;2020;Alzheimer;Corse;96,02
;;;2020;Asthme;Corse;3,09
;;;2020;Cancer de la prostate;Corse;39,69
;;;2020;Cancer de la trachée, des bronches et du poumon;Corse;163,92
;;;2020;Cancer du côlon-rectum;Corse;54,66
;;;2020;Cancer du sein;Corse;42,84
;;;2020;Cardiopathies ischémiques;Corse;158,87
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Corse;135,30
;;;2020;Diabète;Corse;130,67
;;;2020;Maladie chronique du foie;Corse;26,70
;;;2020;Maladie de Parkinson;Corse;35,00
;;;2020;Maladie hypertensive;Corse;174,75
;;;2020;Maladies vasculaires cérébrales;Corse;99,03
;;;2020;Sida;Corse;2,34
;;;2020;Alzheimer;Departements d'outre mer;109,20
;;;2020;Asthme;Departements d'outre mer;7,40
;;;2020;Cancer de la prostate;Departements d'outre mer;71,78
;;;2020;Cancer de la trachée, des bronches et du poumon;Departements d'outre mer;71,78
;;;2020;Cancer du côlon-rectum;Departements d'outre mer;74,94
;;;2020;Cancer du sein;Departements d'outre mer;42,77
;;;2020;Cardiopathies ischémiques;Departements d'outre mer;116,37
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Departements d'outre mer;160,03
;;;2020;Diabète;Departements d'outre mer;364,80
;;;2020;Maladie chronique du foie;Departements d'outre mer;43,84
;;;2020;Maladie de Parkinson;Departements d'outre mer;52,50
;;;2020;Maladie hypertensive;Departements d'outre mer;417,88
;;;2020;Maladies vasculaires cérébrales;Departements d'outre mer;187,87
;;;2020;Sida;Departements d'outre mer;2,92
;;;2020;Alzheimer;France (y compris Mayotte);123,05
;;;2020;Asthme;France (y compris Mayotte);3,07
;;;2020;Cancer de la prostate;France (y compris Mayotte);45,83
;;;2020;Cancer de la trachée, des bronches et du poumon;France (y compris Mayotte);139,37
;;;2020;Cancer du côlon-rectum;France (y compris Mayotte);76,23
;;;2020;Cancer du sein;France (y compris Mayotte);52,63
;;;2020;Cardiopathies ischémiques;France (y compris Mayotte);140,27
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;France (y compris Mayotte);172,36
;;;2020;Diabète;France (y compris Mayotte);202,36
;;;2020;Maladie chronique du foie;France (y compris Mayotte);55,42
;;;2020;Maladie de Parkinson;France (y compris Mayotte);56,91
;;;2020;Maladie hypertensive;France (y compris Mayotte);291,97
;;;2020;Maladies vasculaires cérébrales;France (y compris Mayotte);134,62
;;;2020;Sida;France (y compris Mayotte);0,93
;;;2020;Alzheimer;France métropolitaine;123,26
;;;2020;Asthme;France métropolitaine;2,95
;;;2020;Cancer de la prostate;France métropolitaine;45,20
;;;2020;Cancer de la trachée, des bronches et du poumon;France métropolitaine;140,65
;;;2020;Cancer du côlon-rectum;France métropolitaine;76,06
;;;2020;Cancer du sein;France métropolitaine;52,67
;;;2020;Cardiopathies ischémiques;France métropolitaine;140,21
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;France métropolitaine;172,32
;;;2020;Diabète;France métropolitaine;198,51
;;;2020;Maladie chronique du foie;France métropolitaine;55,53
;;;2020;Maladie de Parkinson;France métropolitaine;56,95
;;;2020;Maladie hypertensive;France métropolitaine;288,76
;;;2020;Maladies vasculaires cérébrales;France métropolitaine;133,03
;;;2020;Sida;France métropolitaine;0,86
;;;2020;Alzheimer;Grand Est;131,88
;;;2020;Asthme;Grand Est;2,59
;;;2020;Cancer de la prostate;Grand Est;45,72
;;;2020;Cancer de la trachée, des bronches et du poumon;Grand Est;153,68
;;;2020;Cancer du côlon-rectum;Grand Est;76,46
;;;2020;Cancer du sein;Grand Est;52,08
;;;2020;Cardiopathies ischémiques;Grand Est;148,50
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Grand Est;196,38
;;;2020;Diabète;Grand Est;280,21
;;;2020;Maladie chronique du foie;Grand Est;59,41
;;;2020;Maladie de Parkinson;Grand Est;59,96
;;;2020;Maladie hypertensive;Grand Est;418,83
;;;2020;Maladies vasculaires cérébrales;Grand Est;139,95
;;;2020;Sida;Grand Est;0,64
;;;2020;Alzheimer;Guadeloupe;111,25
;;;2020;Asthme;Guadeloupe;7,08
;;;2020;Cancer de la prostate;Guadeloupe;85,41
;;;2020;Cancer de la trachée, des bronches et du poumon;Guadeloupe;47,58
;;;2020;Cancer du côlon-rectum;Guadeloupe;66,06
;;;2020;Cancer du sein;Guadeloupe;52,32
;;;2020;Cardiopathies ischémiques;Guadeloupe;79,57
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Guadeloupe;146,26
;;;2020;Diabète;Guadeloupe;342,82
;;;2020;Maladie chronique du foie;Guadeloupe;45,62
;;;2020;Maladie de Parkinson;Guadeloupe;63,42
;;;2020;Maladie hypertensive;Guadeloupe;415,16
;;;2020;Maladies vasculaires cérébrales;Guadeloupe;193,03
;;;2020;Sida;Guadeloupe;3,81
;;;2020;Alzheimer;Guyane;65,62
;;;2020;Asthme;Guyane;2,85
;;;2020;Cancer de la prostate;Guyane;65,35
;;;2020;Cancer de la trachée, des bronches et du poumon;Guyane;50,57
;;;2020;Cancer du côlon-rectum;Guyane;75,09
;;;2020;Cancer du sein;Guyane;29,58
;;;2020;Cardiopathies ischémiques;Guyane;99,89
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Guyane;134,78
;;;2020;Diabète;Guyane;226,18
;;;2020;Maladie chronique du foie;Guyane;23,07
;;;2020;Maladie de Parkinson;Guyane;56,17
;;;2020;Maladie hypertensive;Guyane;355,84
;;;2020;Maladies vasculaires cérébrales;Guyane;170,40
;;;2020;Sida;Guyane;13,69
;;;2020;Alzheimer;Hauts-de-France;138,64
;;;2020;Asthme;Hauts-de-France;4,16
;;;2020;Cancer de la prostate;Hauts-de-France;48,45
;;;2020;Cancer de la trachée, des bronches et du poumon;Hauts-de-France;155,11
;;;2020;Cancer du côlon-rectum;Hauts-de-France;90,48
;;;2020;Cancer du sein;Hauts-de-France;63,15
;;;2020;Cardiopathies ischémiques;Hauts-de-France;161,03
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Hauts-de-France;221,10
;;;2020;Diabète;Hauts-de-France;250,81
;;;2020;Maladie chronique du foie;Hauts-de-France;94,83
;;;2020;Maladie de Parkinson;Hauts-de-France;65,65
;;;2020;Maladie hypertensive;Hauts-de-France;343,67
;;;2020;Maladies vasculaires cérébrales;Hauts-de-France;146,88
;;;2020;Sida;Hauts-de-France;0,56
;;;2020;Alzheimer;Martinique;136,32
;;;2020;Asthme;Martinique;4,75
;;;2020;Cancer de la prostate;Martinique;87,50
;;;2020;Cancer de la trachée, des bronches et du poumon;Martinique;60,16
;;;2020;Cancer du côlon-rectum;Martinique;88,26
;;;2020;Cancer du sein;Martinique;42,36
;;;2020;Cardiopathies ischémiques;Martinique;70,70
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Martinique;143,05
;;;2020;Diabète;Martinique;360,92
;;;2020;Maladie chronique du foie;Martinique;18,97
;;;2020;Maladie de Parkinson;Martinique;53,49
;;;2020;Maladie hypertensive;Martinique;431,14
;;;2020;Maladies vasculaires cérébrales;Martinique;198,30
;;;2020;Sida;Martinique;1,43
;;;2020;Alzheimer;Normandie;125,49
;;;2020;Asthme;Normandie;3,83
;;;2020;Cancer de la prostate;Normandie;50,19
;;;2020;Cancer de la trachée, des bronches et du poumon;Normandie;148,98
;;;2020;Cancer du côlon-rectum;Normandie;84,30
;;;2020;Cancer du sein;Normandie;57,70
;;;2020;Cardiopathies ischémiques;Normandie;161,96
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Normandie;184,21
;;;2020;Diabète;Normandie;194,29
;;;2020;Maladie chronique du foie;Normandie;71,15
;;;2020;Maladie de Parkinson;Normandie;50,87
;;;2020;Maladie hypertensive;Normandie;291,77
;;;2020;Maladies vasculaires cérébrales;Normandie;148,77
;;;2020;Sida;Normandie;0,45
;;;2020;Alzheimer;Nouvelle-Aquitaine;100,60
;;;2020;Asthme;Nouvelle-Aquitaine;2,52
;;;2020;Cancer de la prostate;Nouvelle-Aquitaine;43,59
;;;2020;Cancer de la trachée, des bronches et du poumon;Nouvelle-Aquitaine;147,90
;;;2020;Cancer du côlon-rectum;Nouvelle-Aquitaine;81,02
;;;2020;Cancer du sein;Nouvelle-Aquitaine;51,28
;;;2020;Cardiopathies ischémiques;Nouvelle-Aquitaine;135,15
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Nouvelle-Aquitaine;162,69
;;;2020;Diabète;Nouvelle-Aquitaine;167,42
;;;2020;Maladie chronique du foie;Nouvelle-Aquitaine;46,80
;;;2020;Maladie de Parkinson;Nouvelle-Aquitaine;53,37
;;;2020;Maladie hypertensive;Nouvelle-Aquitaine;228,35
;;;2020;Maladies vasculaires cérébrales;Nouvelle-Aquitaine;137,90
;;;2020;Sida;Nouvelle-Aquitaine;0,60
;;;2020;Alzheimer;Occitanie;140,07
;;;2020;Asthme;Occitanie;2,44
;;;2020;Cancer de la prostate;Occitanie;44,14
;;;2020;Cancer de la trachée, des bronches et du poumon;Occitanie;145,18
;;;2020;Cancer du côlon-rectum;Occitanie;78,54
;;;2020;Cancer du sein;Occitanie;50,36
;;;2020;Cardiopathies ischémiques;Occitanie;144,70
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Occitanie;163,27
;;;2020;Diabète;Occitanie;178,10
;;;2020;Maladie chronique du foie;Occitanie;42,29
;;;2020;Maladie de Parkinson;Occitanie;53,79
;;;2020;Maladie hypertensive;Occitanie;227,23
;;;2020;Maladies vasculaires cérébrales;Occitanie;129,94
;;;2020;Sida;Occitanie;0,89
;;;2020;Alzheimer;Pays de la Loire;106,04
;;;2020;Asthme;Pays de la Loire;3,36
;;;2020;Cancer de la prostate;Pays de la Loire;48,87
;;;2020;Cancer de la trachée, des bronches et du poumon;Pays de la Loire;130,87
;;;2020;Cancer du côlon-rectum;Pays de la Loire;78,30
;;;2020;Cancer du sein;Pays de la Loire;54,67
;;;2020;Cardiopathies ischémiques;Pays de la Loire;141,77
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Pays de la Loire;164,04
;;;2020;Diabète;Pays de la Loire;155,26
;;;2020;Maladie chronique du foie;Pays de la Loire;65,37
;;;2020;Maladie de Parkinson;Pays de la Loire;55,65
;;;2020;Maladie hypertensive;Pays de la Loire;236,41
;;;2020;Maladies vasculaires cérébrales;Pays de la Loire;144,09
;;;2020;Sida;Pays de la Loire;0,47
;;;2020;Alzheimer;Provence-Alpes-Côte d'Azur;114,83
;;;2020;Asthme;Provence-Alpes-Côte d'Azur;1,91
;;;2020;Cancer de la prostate;Provence-Alpes-Côte d'Azur;38,46
;;;2020;Cancer de la trachée, des bronches et du poumon;Provence-Alpes-Côte d'Azur;141,22
;;;2020;Cancer du côlon-rectum;Provence-Alpes-Côte d'Azur;64,61
;;;2020;Cancer du sein;Provence-Alpes-Côte d'Azur;47,80
;;;2020;Cardiopathies ischémiques;Provence-Alpes-Côte d'Azur;126,77
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Provence-Alpes-Côte d'Azur;171,77
;;;2020;Diabète;Provence-Alpes-Côte d'Azur;171,54
;;;2020;Maladie chronique du foie;Provence-Alpes-Côte d'Azur;44,95
;;;2020;Maladie de Parkinson;Provence-Alpes-Côte d'Azur;60,79
;;;2020;Maladie hypertensive;Provence-Alpes-Côte d'Azur;241,98
;;;2020;Maladies vasculaires cérébrales;Provence-Alpes-Côte d'Azur;126,48
;;;2020;Sida;Provence-Alpes-Côte d'Azur;1,35
;;;2020;Alzheimer;Réunion;92,21
;;;2020;Asthme;Réunion;9,99
;;;2020;Cancer de la prostate;Réunion;50,05
;;;2020;Cancer de la trachée, des bronches et du poumon;Réunion;99,25
;;;2020;Cancer du côlon-rectum;Réunion;73,28
;;;2020;Cancer du sein;Réunion;41,49
;;;2020;Cardiopathies ischémiques;Réunion;178,83
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Réunion;187,01
;;;2020;Diabète;Réunion;405,69
;;;2020;Maladie chronique du foie;Réunion;60,52
;;;2020;Maladie de Parkinson;Réunion;43,72
;;;2020;Maladie hypertensive;Réunion;420,24
;;;2020;Maladies vasculaires cérébrales;Réunion;177,33
;;;2020;Sida;Réunion;0,83
;;;2020;Alzheimer;Île-de-France;113,41
;;;2020;Asthme;Île-de-France;3,51
;;;2020;Cancer de la prostate;Île-de-France;43,11
;;;2020;Cancer de la trachée, des bronches et du poumon;Île-de-France;121,58
;;;2020;Cancer du côlon-rectum;Île-de-France;67,85
;;;2020;Cancer du sein;Île-de-France;50,46
;;;2020;Cardiopathies ischémiques;Île-de-France;114,75
;;;2020;Chap 10 : Maladies de l'appareil respiratoire;Île-de-France;151,33
;;;2020;Diabète;Île-de-France;195,97
;;;2020;Maladie chronique du foie;Île-de-France;42,37
;;;2020;Maladie de Parkinson;Île-de-France;52,46
;;;2020;Maladie hypertensive;Île-de-France;311,10
;;;2020;Maladies vasculaires cérébrales;Île-de-France;108,05
;;;2020;Sida;Île-de-France;1,82
;;;2021;Alzheimer;97301 - Régina;0,00
;;;2021;Asthme;97301 - Régina;0,00
;;;2021;Cancer de la prostate;97301 - Régina;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97301 - Régina;0,00
;;;2021;Cancer du côlon-rectum;97301 - Régina;0,00
;;;2021;Cancer du sein;97301 - Régina;0,00
;;;2021;Cardiopathies ischémiques;97301 - Régina;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97301 - Régina;0,00
;;;2021;Diabète;97301 - Régina;202,17
;;;2021;Maladie chronique du foie;97301 - Régina;94,82
;;;2021;Maladie de Parkinson;97301 - Régina;0,00
;;;2021;Maladie hypertensive;97301 - Régina;202,17
;;;2021;Maladies vasculaires cérébrales;97301 - Régina;0,00
;;;2021;Sida;97301 - Régina;0,00
;;;2021;Alzheimer;97302 - Cayenne;72,30
;;;2021;Asthme;97302 - Cayenne;0,00
;;;2021;Cancer de la prostate;97302 - Cayenne;111,34
;;;2021;Cancer de la trachée, des bronches et du poumon;97302 - Cayenne;39,30
;;;2021;Cancer du côlon-rectum;97302 - Cayenne;62,49
;;;2021;Cancer du sein;97302 - Cayenne;37,69
;;;2021;Cardiopathies ischémiques;97302 - Cayenne;86,48
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97302 - Cayenne;161,26
;;;2021;Diabète;97302 - Cayenne;511,53
;;;2021;Maladie chronique du foie;97302 - Cayenne;28,13
;;;2021;Maladie de Parkinson;97302 - Cayenne;43,76
;;;2021;Maladie hypertensive;97302 - Cayenne;819,54
;;;2021;Maladies vasculaires cérébrales;97302 - Cayenne;255,54
;;;2021;Sida;97302 - Cayenne;50,53
;;;2021;Alzheimer;97303 - Iracoubo;0,00
;;;2021;Asthme;97303 - Iracoubo;0,00
;;;2021;Cancer de la prostate;97303 - Iracoubo;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97303 - Iracoubo;0,00
;;;2021;Cancer du côlon-rectum;97303 - Iracoubo;0,00
;;;2021;Cancer du sein;97303 - Iracoubo;0,00
;;;2021;Cardiopathies ischémiques;97303 - Iracoubo;102,04
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97303 - Iracoubo;181,42
;;;2021;Diabète;97303 - Iracoubo;244,96
;;;2021;Maladie chronique du foie;97303 - Iracoubo;127,07
;;;2021;Maladie de Parkinson;97303 - Iracoubo;0,00
;;;2021;Maladie hypertensive;97303 - Iracoubo;528,43
;;;2021;Maladies vasculaires cérébrales;97303 - Iracoubo;0,00
;;;2021;Sida;97303 - Iracoubo;0,00
;;;2021;Alzheimer;97304 - Kourou;0,00
;;;2021;Asthme;97304 - Kourou;0,00
;;;2021;Cancer de la prostate;97304 - Kourou;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97304 - Kourou;44,17
;;;2021;Cancer du côlon-rectum;97304 - Kourou;75,80
;;;2021;Cancer du sein;97304 - Kourou;0,00
;;;2021;Cardiopathies ischémiques;97304 - Kourou;119,08
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97304 - Kourou;200,26
;;;2021;Diabète;97304 - Kourou;364,06
;;;2021;Maladie chronique du foie;97304 - Kourou;16,48
;;;2021;Maladie de Parkinson;97304 - Kourou;63,70
;;;2021;Maladie hypertensive;97304 - Kourou;370,10
;;;2021;Maladies vasculaires cérébrales;97304 - Kourou;178,07
;;;2021;Sida;97304 - Kourou;13,13
;;;2021;Alzheimer;97305 - Macouria;0,00
;;;2021;Asthme;97305 - Macouria;0,00
;;;2021;Cancer de la prostate;97305 - Macouria;96,75
;;;2021;Cancer de la trachée, des bronches et du poumon;97305 - Macouria;43,14
;;;2021;Cancer du côlon-rectum;97305 - Macouria;0,00
;;;2021;Cancer du sein;97305 - Macouria;69,97
;;;2021;Cardiopathies ischémiques;97305 - Macouria;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97305 - Macouria;119,96
;;;2021;Diabète;97305 - Macouria;529,69
;;;2021;Maladie chronique du foie;97305 - Macouria;0,00
;;;2021;Maladie de Parkinson;97305 - Macouria;0,00
;;;2021;Maladie hypertensive;97305 - Macouria;693,97
;;;2021;Maladies vasculaires cérébrales;97305 - Macouria;231,62
;;;2021;Sida;97305 - Macouria;0,00
;;;2021;Alzheimer;97306 - Mana;0,00
;;;2021;Asthme;97306 - Mana;0,00
;;;2021;Cancer de la prostate;97306 - Mana;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97306 - Mana;0,00
;;;2021;Cancer du côlon-rectum;97306 - Mana;0,00
;;;2021;Cancer du sein;97306 - Mana;168,22
;;;2021;Cardiopathies ischémiques;97306 - Mana;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97306 - Mana;197,47
;;;2021;Diabète;97306 - Mana;272,44
;;;2021;Maladie chronique du foie;97306 - Mana;0,00
;;;2021;Maladie de Parkinson;97306 - Mana;0,00
;;;2021;Maladie hypertensive;97306 - Mana;492,55
;;;2021;Maladies vasculaires cérébrales;97306 - Mana;162,72
;;;2021;Sida;97306 - Mana;0,00
;;;2021;Alzheimer;97307 - Matoury;0,00
;;;2021;Asthme;97307 - Matoury;0,00
;;;2021;Cancer de la prostate;97307 - Matoury;84,61
;;;2021;Cancer de la trachée, des bronches et du poumon;97307 - Matoury;75,44
;;;2021;Cancer du côlon-rectum;97307 - Matoury;41,63
;;;2021;Cancer du sein;97307 - Matoury;33,51
;;;2021;Cardiopathies ischémiques;97307 - Matoury;103,93
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97307 - Matoury;211,81
;;;2021;Diabète;97307 - Matoury;218,86
;;;2021;Maladie chronique du foie;97307 - Matoury;70,01
;;;2021;Maladie de Parkinson;97307 - Matoury;0,00
;;;2021;Maladie hypertensive;97307 - Matoury;436,55
;;;2021;Maladies vasculaires cérébrales;97307 - Matoury;382,04
;;;2021;Sida;97307 - Matoury;19,19
;;;2021;Alzheimer;97308 - Saint-Georges;0,00
;;;2021;Asthme;97308 - Saint-Georges;0,00
;;;2021;Cancer de la prostate;97308 - Saint-Georges;116,05
;;;2021;Cancer de la trachée, des bronches et du poumon;97308 - Saint-Georges;116,05
;;;2021;Cancer du côlon-rectum;97308 - Saint-Georges;0,00
;;;2021;Cancer du sein;97308 - Saint-Georges;0,00
;;;2021;Cardiopathies ischémiques;97308 - Saint-Georges;116,05
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97308 - Saint-Georges;0,00
;;;2021;Diabète;97308 - Saint-Georges;180,17
;;;2021;Maladie chronique du foie;97308 - Saint-Georges;0,00
;;;2021;Maladie de Parkinson;97308 - Saint-Georges;0,00
;;;2021;Maladie hypertensive;97308 - Saint-Georges;180,17
;;;2021;Maladies vasculaires cérébrales;97308 - Saint-Georges;0,00
;;;2021;Sida;97308 - Saint-Georges;0,00
;;;2021;Alzheimer;97309 - Remire-Montjoly;0,00
;;;2021;Asthme;97309 - Remire-Montjoly;0,00
;;;2021;Cancer de la prostate;97309 - Remire-Montjoly;93,55
;;;2021;Cancer de la trachée, des bronches et du poumon;97309 - Remire-Montjoly;13,87
;;;2021;Cancer du côlon-rectum;97309 - Remire-Montjoly;85,68
;;;2021;Cancer du sein;97309 - Remire-Montjoly;36,25
;;;2021;Cardiopathies ischémiques;97309 - Remire-Montjoly;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97309 - Remire-Montjoly;79,97
;;;2021;Diabète;97309 - Remire-Montjoly;456,49
;;;2021;Maladie chronique du foie;97309 - Remire-Montjoly;0,00
;;;2021;Maladie de Parkinson;97309 - Remire-Montjoly;73,97
;;;2021;Maladie hypertensive;97309 - Remire-Montjoly;600,17
;;;2021;Maladies vasculaires cérébrales;97309 - Remire-Montjoly;93,47
;;;2021;Sida;97309 - Remire-Montjoly;10,03
;;;2021;Alzheimer;97310 - Roura;0,00
;;;2021;Asthme;97310 - Roura;0,00
;;;2021;Cancer de la prostate;97310 - Roura;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97310 - Roura;0,00
;;;2021;Cancer du côlon-rectum;97310 - Roura;0,00
;;;2021;Cancer du sein;97310 - Roura;117,63
;;;2021;Cardiopathies ischémiques;97310 - Roura;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97310 - Roura;0,00
;;;2021;Diabète;97310 - Roura;0,00
;;;2021;Maladie chronique du foie;97310 - Roura;0,00
;;;2021;Maladie de Parkinson;97310 - Roura;0,00
;;;2021;Maladie hypertensive;97310 - Roura;0,00
;;;2021;Maladies vasculaires cérébrales;97310 - Roura;343,56
;;;2021;Sida;97310 - Roura;0,00
;;;2021;Alzheimer;97311 - Saint-Laurent-du-Maroni;61,47
;;;2021;Asthme;97311 - Saint-Laurent-du-Maroni;76,91
;;;2021;Cancer de la prostate;97311 - Saint-Laurent-du-Maroni;55,59
;;;2021;Cancer de la trachée, des bronches et du poumon;97311 - Saint-Laurent-du-Maroni;27,80
;;;2021;Cancer du côlon-rectum;97311 - Saint-Laurent-du-Maroni;95,90
;;;2021;Cancer du sein;97311 - Saint-Laurent-du-Maroni;7,60
;;;2021;Cardiopathies ischémiques;97311 - Saint-Laurent-du-Maroni;29,98
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97311 - Saint-Laurent-du-Maroni;183,59
;;;2021;Diabète;97311 - Saint-Laurent-du-Maroni;442,21
;;;2021;Maladie chronique du foie;97311 - Saint-Laurent-du-Maroni;63,86
;;;2021;Maladie de Parkinson;97311 - Saint-Laurent-du-Maroni;61,47
;;;2021;Maladie hypertensive;97311 - Saint-Laurent-du-Maroni;383,71
;;;2021;Maladies vasculaires cérébrales;97311 - Saint-Laurent-du-Maroni;553,13
;;;2021;Sida;97311 - Saint-Laurent-du-Maroni;39,18
;;;2021;Alzheimer;97312 - Sinnamary;0,00
;;;2021;Asthme;97312 - Sinnamary;0,00
;;;2021;Cancer de la prostate;97312 - Sinnamary;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97312 - Sinnamary;123,60
;;;2021;Cancer du côlon-rectum;97312 - Sinnamary;0,00
;;;2021;Cancer du sein;97312 - Sinnamary;85,61
;;;2021;Cardiopathies ischémiques;97312 - Sinnamary;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97312 - Sinnamary;271,83
;;;2021;Diabète;97312 - Sinnamary;714,88
;;;2021;Maladie chronique du foie;97312 - Sinnamary;0,00
;;;2021;Maladie de Parkinson;97312 - Sinnamary;0,00
;;;2021;Maladie hypertensive;97312 - Sinnamary;901,11
;;;2021;Maladies vasculaires cérébrales;97312 - Sinnamary;296,23
;;;2021;Sida;97312 - Sinnamary;0,00
;;;2021;Alzheimer;97313 - Montsinéry-Tonnegrande;85,59
;;;2021;Asthme;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Cancer de la prostate;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Cancer du côlon-rectum;97313 - Montsinéry-Tonnegrande;85,59
;;;2021;Cancer du sein;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Cardiopathies ischémiques;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Diabète;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Maladie chronique du foie;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Maladie de Parkinson;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Maladie hypertensive;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Maladies vasculaires cérébrales;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Sida;97313 - Montsinéry-Tonnegrande;0,00
;;;2021;Alzheimer;97314 - Ouanary;0,00
;;;2021;Asthme;97314 - Ouanary;0,00
;;;2021;Cancer de la prostate;97314 - Ouanary;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97314 - Ouanary;0,00
;;;2021;Cancer du côlon-rectum;97314 - Ouanary;0,00
;;;2021;Cancer du sein;97314 - Ouanary;0,00
;;;2021;Cardiopathies ischémiques;97314 - Ouanary;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97314 - Ouanary;0,00
;;;2021;Diabète;97314 - Ouanary;0,00
;;;2021;Maladie chronique du foie;97314 - Ouanary;0,00
;;;2021;Maladie de Parkinson;97314 - Ouanary;0,00
;;;2021;Maladie hypertensive;97314 - Ouanary;0,00
;;;2021;Maladies vasculaires cérébrales;97314 - Ouanary;0,00
;;;2021;Sida;97314 - Ouanary;0,00
;;;2021;Alzheimer;97352 - Saül;0,00
;;;2021;Asthme;97352 - Saül;0,00
;;;2021;Cancer de la prostate;97352 - Saül;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97352 - Saül;0,00
;;;2021;Cancer du côlon-rectum;97352 - Saül;0,00
;;;2021;Cancer du sein;97352 - Saül;0,00
;;;2021;Cardiopathies ischémiques;97352 - Saül;0,00
;;;2021;Chap 10 : Maladies de l'appareil respiratoire;97352 - Saül;0,00
;;;2021;Diabète;97352 - Saül;0,00
;;;2021;Maladie chronique du foie;97352 - Saül;0,00
;;;2021;Maladie de Parkinson;97352 - Saül;0,00
;;;2021;Maladie hypertensive;97352 - Saül;0,00
;;;2021;Maladies vasculaires cérébrales;97352 - Saül;0,00
;;;2021;Sida;97352 - Saül;0,00
;;;2021;Alzheimer;97353 - Maripasoula;0,00
;;;2021;Asthme;97353 - Maripasoula;0,00
;;;2021;Cancer de la prostate;97353 - Maripasoula;0,00
;;;2021;Cancer de la trachée, des bronches et du poumon;97353 - Maripasoula;0,00
